wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
step,122950.0,0.12295,st/E/p,s/t/E/p/_/,_/s/t/e/p/_/_/_/
stew,3705.0,0.003705,st/u/,s/t/u/_/_/,_/s/t/e/w/_/_/_/
ache,4518.0,0.004518,/eI/k,_/_/e/j/k/,_/_/_/a/c/h/e/_/
shine,11106.0,0.011106,/S/aI/n,_/S/a/j/n/,_/s/h/i/n/e/_/_/
knorr,37.0,3.7e-05,n/O/r,_/n/a/r/_/,_/k/n/o/r/r/_/_/
stave,1095.0,0.001095,st/eI/v,s/t/e/j/v/,_/s/t/a/v/e/_/_/
suite,9599.0,0.009599,sw/i/t,s/w/i/t/_/,_/_/s/u/i/t/e/_/
trough,1396.0,0.001396,tr/A/f,t/r/a/f/_/,_/t/r/o/u/g/h/_/
hose,4209.0,0.004209,h/oU/z,_/h/o/z/_/,_/_/h/o/s/e/_/_/
booth,6989.0,0.006989,b/u/T/,_/b/u/T/_/,_/_/b/o/o/t/h/_/
poke,6906.0,0.006906,p/oU/k,_/p/o/k/_/,_/_/p/o/k/e/_/_/
brooch,748.0,0.000748,br/oU/tS/,b/r/o/C/_/,_/b/r/o/o/c/h/_/
quell,1089.0,0.001089,kw/E/l,k/w/E/l/_/,_/_/q/u/e/l/l/_/
chant,3312.0,0.003312,/tS/&/nt,_/C/@/n/t/,_/c/h/a/n/t/_/_/
wig,2255.0,0.002255,w/I/g,_/w/I/g/_/,_/_/w/i/g/_/_/_/
win,144641.0,0.144641,w/I/n,_/w/I/n/_/,_/_/w/i/n/_/_/_/
paned,19.0,1.9e-05,p/eI/nd,_/p/e/j/n/,_/_/p/a/n/e/d/_/
wit,4345.0,0.004345,w/I/t,_/w/I/t/_/,_/_/w/i/t/_/_/_/
craw,120.0,0.00012,kr/O/,k/r/a/_/_/,_/c/r/a/w/_/_/_/
crap,3386.0,0.003386,kr/&/p,k/r/@/p/_/,_/c/r/a/p/_/_/_/
crag,301.0,0.000301,kr/&/g,k/r/@/g/_/,_/c/r/a/g/_/_/_/
crab,5649.0,0.005649,kr/&/b,k/r/@/b/_/,_/c/r/a/b/_/_/_/
cram,3017.0,0.003017,kr/&/m,k/r/@/m/_/,_/c/r/a/m/_/_/_/
crossed,392.0,0.000392,kr/O/st,k/r/a/s/t/,_/c/r/o/s/s/e/d/
skirt,11237.0,0.011237,sk/@/rt,s/k/^/r/t/,_/s/k/i/r/t/_/_/
dike,547.0,0.000547,d/aI/k,_/d/a/j/k/,_/_/d/i/k/e/_/_/
shrew,342.0,0.000342,/S/r/u/,S/r/u/_/_/,s/h/r/e/w/_/_/_/
shred,4019.0,0.004019,/S/r/E/d,S/r/E/d/_/,s/h/r/e/d/_/_/_/
prong,419.0,0.000419,pr/O/N/,p/r/a/G/_/,_/p/r/o/n/g/_/_/
crate,2879.0,0.002879,kr/eI/t,k/r/e/j/t/,_/c/r/a/t/e/_/_/
rash,2561.0,0.002561,r/&/S/,_/r/@/S/_/,_/_/r/a/s/h/_/_/
bud,3389.0,0.003389,b/@/d,_/b/^/d/_/,_/_/b/u/d/_/_/_/
rasp,754.0,0.000754,r/&/sp,_/r/@/s/p/,_/_/r/a/s/p/_/_/
gray,22247.0,0.022247,gr/eI/,g/r/e/j/_/,_/g/r/a/y/_/_/_/
gust,2188.0,0.002188,g/@/st,_/g/^/s/t/,_/_/g/u/s/t/_/_/
gush,1854.0,0.001854,g/@/S/,_/g/^/S/_/,_/_/g/u/s/h/_/_/
grab,32985.0,0.032985,gr/&/b,g/r/@/b/_/,_/g/r/a/b/_/_/_/
grad,1696.0,0.001696,gr/&/d,g/r/@/d/_/,_/g/r/a/d/_/_/_/
freeze,15714.0,0.015714,fr/i/z,f/r/i/z/_/,_/f/r/e/e/z/e/_/
thumb,9748.0,0.009748,/T/@/m,_/T/^/m/_/,_/t/h/u/m/b/_/_/
quit,15054.0,0.015054,kw/I/t,k/w/I/t/_/,_/_/q/u/i/t/_/_/
quip,1329.0,0.001329,kw/I/p,k/w/I/p/_/,_/_/q/u/i/p/_/_/
yaw,237.0,0.000237,/j/O/,_/j/a/_/_/,_/_/_/y/a/w/_/_/
yap,502.0,0.000502,/j/&/p,_/j/@/p/_/,_/_/_/y/a/p/_/_/
quiz,2986.0,0.002986,kw/I/z,k/w/I/z/_/,_/_/q/u/i/z/_/_/
yam,896.0,0.000896,/j/&/m,_/j/@/m/_/,_/_/_/y/a/m/_/_/
quid,566.0,0.000566,kw/I/d,k/w/I/d/_/,_/_/q/u/i/d/_/_/
yak,434.0,0.000434,/j/&/k,_/j/@/k/_/,_/_/_/y/a/k/_/_/
thump,3228.0,0.003228,/T/@/mp,_/T/^/m/p/,_/t/h/u/m/p/_/_/
fierce,6494.0,0.006494,f/i/rs,_/f/i/r/s/,_/_/f/i/e/r/c/e/
weld,1918.0,0.001918,w/E/ld,_/w/E/l/d/,_/_/w/e/l/d/_/_/
well,576214.0,0.576214,w/E/l,_/w/E/l/_/,_/_/w/e/l/l/_/_/
drone,2916.0,0.002916,dr/oU/n,d/r/o/n/_/,_/d/r/o/n/e/_/_/
welt,493.0,0.000493,w/E/lt,_/w/E/l/t/,_/_/w/e/l/t/_/_/
dose,9819.0,0.009819,d/oU/s,_/d/o/s/_/,_/_/d/o/s/e/_/_/
clown,3553.0,0.003553,kl/AU/n,k/l/a/w/n/,_/c/l/o/w/n/_/_/
page,66355.0,0.066355,p/eI/dZ/,_/p/e/j/J/,_/_/p/a/g/e/_/_/
husk,913.0,0.000913,h/@/sk,_/h/^/s/k/,_/_/h/u/s/k/_/_/
beige,1547.0,0.001547,b/eI/Z/,_/b/e/j/B/,_/_/b/e/i/g/e/_/
tongue,13644.0,0.013644,t/@/N/,_/t/^/G/_/,_/_/t/o/n/g/u/e/
wimp,758.0,0.000758,w/I/mp,_/w/I/m/p/,_/_/w/i/m/p/_/_/
ear,33794.0,0.033794,/i/r,_/_/i/r/_/,_/_/_/e/a/r/_/_/
eat,93019.0,0.093019,/i/t,_/_/i/t/_/,_/_/_/e/a/t/_/_/
grieve,1543.0,0.001543,gr/i/v,g/r/i/v/_/,_/g/r/i/e/v/e/_/
whose,84398.0,0.084398,h/u/z,_/h/u/z/_/,_/w/h/o/s/e/_/_/
vase,3236.0,0.003236,v/eI/s,_/v/e/j/s/,_/_/v/a/s/e/_/_/
smack,4317.0,0.004317,sm/&/k,s/m/@/k/_/,_/s/m/a/c/k/_/_/
vast,20340.0,0.02034,v/&/st,_/v/@/s/t/,_/_/v/a/s/t/_/_/
wreck,5107.0,0.005107,r/E/k,_/r/E/k/_/,_/w/r/e/c/k/_/_/
haze,3145.0,0.003145,h/eI/z,_/h/e/j/z/,_/_/h/a/z/e/_/_/
dry,38661.0,0.038661,dr/aI/,d/r/a/j/_/,_/d/r/y/_/_/_/_/
wart,739.0,0.000739,w/O/rt,_/w/a/r/t/,_/_/w/a/r/t/_/_/
warp,1598.0,0.001598,w/oU/rp,_/w/o/r/p/,_/_/w/a/r/p/_/_/
warn,20765.0,0.020765,w/O/rn,_/w/a/r/n/,_/_/w/a/r/n/_/_/
warm,40399.0,0.040399,w/O/rm,_/w/a/r/m/,_/_/w/a/r/m/_/_/
qualm,775.0,0.000775,kw/A/m,k/w/a/m/_/,_/_/q/u/a/l/m/_/
ward,5682.0,0.005682,w/O/rd,_/w/a/r/d/,_/_/w/a/r/d/_/_/
pride,14088.0,0.014088,pr/aI/d,p/r/a/j/d/,_/p/r/i/d/e/_/_/
kraut,31.0,3.1e-05,kr/AU/t,k/r/a/w/t/,_/k/r/a/u/t/_/_/
guise,1446.0,0.001446,g/aI/z,_/g/a/j/z/,_/_/g/u/i/s/e/_/
lurk,3232.0,0.003232,l/@/rk,_/l/^/r/k/,_/_/l/u/r/k/_/_/
natch,87.0,8.7e-05,n/&/tS/,_/n/@/C/_/,_/_/n/a/t/c/h/_/
clave,34.0,3.4e-05,kl/eI/v,k/l/e/j/v/,_/c/l/a/v/e/_/_/
meat,23585.0,0.023585,m/i/t,_/m/i/t/_/,_/_/m/e/a/t/_/_/
mead,1447.0,0.001447,m/i/d,_/m/i/d/_/,_/_/m/e/a/d/_/_/
roast,6099.0,0.006099,r/oU/st,_/r/o/s/t/,_/_/r/o/a/s/t/_/
bong,209.0,0.000209,b/A/N/,_/b/a/G/_/,_/_/b/o/n/g/_/_/
side,177506.0,0.177506,s/aI/d,_/s/a/j/d/,_/_/s/i/d/e/_/_/
bone,30313.0,0.030313,b/oU/n,_/b/o/n/_/,_/_/b/o/n/e/_/_/
mean,301875.0,0.301875,m/i/n,_/m/i/n/_/,_/_/m/e/a/n/_/_/
nave,759.0,0.000759,n/eI/v,_/n/e/j/v/,_/_/n/a/v/e/_/_/
croup,117.0,0.000117,kr/u/p,k/r/u/p/_/,_/c/r/o/u/p/_/_/
whiff,1404.0,0.001404,w/I/f,_/w/I/f/_/,_/w/h/i/f/f/_/_/
fleck,1177.0,0.001177,fl/E/k,f/l/E/k/_/,_/f/l/e/c/k/_/_/
ditch,4616.0,0.004616,d/I/tS/,_/d/I/C/_/,_/_/d/i/t/c/h/_/
dwell,2689.0,0.002689,dw/E/l,d/w/E/l/_/,_/d/w/e/l/l/_/_/
gym,8586.0,0.008586,/dZ/I/m,_/J/I/m/_/,_/_/g/y/m/_/_/_/
gyp,25.0,2.5e-05,/dZ/I/p,_/J/I/p/_/,_/_/g/y/p/_/_/_/
dredge,1184.0,0.001184,dr/E/dZ/,d/r/E/J/_/,_/d/r/e/d/g/e/_/
mink,910.0,0.00091,m/I/N/k,_/m/I/G/k/,_/_/m/i/n/k/_/_/
seep,2558.0,0.002558,s/i/p,_/s/i/p/_/,_/_/s/e/e/p/_/_/
quench,469.0,0.000469,kw/E/n/tS/,k/w/E/n/C/,_/_/q/u/e/n/c/h/
mind,114623.0,0.114623,m/aI/nd,_/m/a/j/n/,_/_/m/i/n/d/_/_/
mine,34696.0,0.034696,m/aI/n,_/m/a/j/n/,_/_/m/i/n/e/_/_/
minx,37.0,3.7e-05,m/I/N/ks,_/m/I/G/k/,_/_/m/i/n/x/_/_/
seed,24834.0,0.024834,s/i/d,_/s/i/d/_/,_/_/s/e/e/d/_/_/
seem,247829.0,0.247829,s/i/m,_/s/i/m/_/,_/_/s/e/e/m/_/_/
seek,66884.0,0.066884,s/i/k,_/s/i/k/_/,_/_/s/e/e/k/_/_/
don,3569.0,0.003569,d/A/n,_/d/a/n/_/,_/_/d/o/n/_/_/_/
dom,87.0,8.7e-05,d/A/m,_/d/a/m/_/,_/_/d/o/m/_/_/_/
doc,5225.0,0.005225,d/A/k,_/d/a/k/_/,_/_/d/o/c/_/_/_/
dog,62432.0,0.062432,d/O/g,_/d/a/g/_/,_/_/d/o/g/_/_/_/
dot,9180.0,0.00918,d/A/t,_/d/a/t/_/,_/_/d/o/t/_/_/_/
coast,30987.0,0.030987,k/oU/st,_/k/o/s/t/,_/_/c/o/a/s/t/_/
tiled,531.0,0.000531,t/aI/ld,_/t/a/j/l/,_/_/t/i/l/e/d/_/
midst,6561.0,0.006561,m/I/dst,_/m/I/d/s/,_/_/m/i/d/s/t/_/
laze,148.0,0.000148,l/eI/z,_/l/e/j/z/,_/_/l/a/z/e/_/_/
frisk,313.0,0.000313,fr/I/sk,f/r/I/s/k/,_/f/r/i/s/k/_/_/
chug,925.0,0.000925,/tS/@/g,_/C/^/g/_/,_/c/h/u/g/_/_/_/
chub,249.0,0.000249,/tS/@/b,_/C/^/b/_/,_/c/h/u/b/_/_/_/
chum,726.0,0.000726,/tS/@/m,_/C/^/m/_/,_/c/h/u/m/_/_/_/
belle,551.0,0.000551,b/E/l,_/b/E/l/_/,_/_/b/e/l/l/e/_/
make,862082.0,0.862082,m/eI/k,_/m/e/j/k/,_/_/m/a/k/e/_/_/
woad,17.0,1.7e-05,w/oU/d,_/w/o/d/_/,_/_/w/o/a/d/_/_/
kip,993.0,0.000993,k/I/p,_/k/I/p/_/,_/_/k/i/p/_/_/_/
kit,8131.0,0.008131,k/I/t,_/k/I/t/_/,_/_/k/i/t/_/_/_/
kin,3039.0,0.003039,k/I/n,_/k/I/n/_/,_/_/k/i/n/_/_/_/
kid,149197.0,0.149197,k/I/d,_/k/I/d/_/,_/_/k/i/d/_/_/_/
drudge,161.0,0.000161,dr/@/dZ/,d/r/^/J/_/,_/d/r/u/d/g/e/_/
daub,234.0,0.000234,d/O/b,_/d/a/b/_/,_/_/d/a/u/b/_/_/
gneiss,23.0,2.3e-05,n/aI/s,_/n/a/j/s/,_/g/n/e/i/s/s/_/
gland,2638.0,0.002638,gl/&/nd,g/l/@/n/d/,_/g/l/a/n/d/_/_/
axe,1687.0,0.001687,/&/ks,_/_/@/k/s/,_/_/_/a/x/e/_/_/
burnt,1226.0,0.001226,b/@/rnt,_/b/^/r/n/,_/_/b/u/r/n/t/_/
shoot,58761.0,0.058761,/S/u/t,_/S/u/t/_/,_/s/h/o/o/t/_/_/
shift,38472.0,0.038472,/S/I/ft,_/S/I/f/t/,_/s/h/i/f/t/_/_/
verge,3843.0,0.003843,v/@/r/dZ/,_/v/^/r/J/,_/_/v/e/r/g/e/_/
wealth,14720.0,0.01472,w/E/l/T/,_/w/E/l/T/,_/_/w/e/a/l/t/h/
aye,2087.0,0.002087,/eI/,_/_/e/j/_/,_/_/_/a/y/e/_/_/
dude,4392.0,0.004392,d/u/d,_/d/u/d/_/,_/_/d/u/d/e/_/_/
parch,39.0,3.9e-05,p/A/r/tS/,_/p/a/r/C/,_/_/p/a/r/c/h/_/
map,30872.0,0.030872,m/&/p,_/m/@/p/_/,_/_/m/a/p/_/_/_/
mar,2145.0,0.002145,m/A/r,_/m/a/r/_/,_/_/m/a/r/_/_/_/
mat,5398.0,0.005398,m/&/t,_/m/@/t/_/,_/_/m/a/t/_/_/_/
maw,397.0,0.000397,m/O/,_/m/a/_/_/,_/_/m/a/w/_/_/_/
may,405016.0,0.405016,m/eI/,_/m/e/j/_/,_/_/m/a/y/_/_/_/
max,266.0,0.000266,m/&/ks,_/m/@/k/s/,_/_/m/a/x/_/_/_/
mad,14808.0,0.014808,m/&/d,_/m/@/d/_/,_/_/m/a/d/_/_/_/
mag,769.0,0.000769,m/&/g,_/m/@/g/_/,_/_/m/a/g/_/_/_/
man,484553.0,0.484553,m/A/n,_/m/a/n/_/,_/_/m/a/n/_/_/_/
neck,30180.0,0.03018,n/E/k,_/n/E/k/_/,_/_/n/e/c/k/_/_/
tale,17182.0,0.017182,t/eI/l,_/t/e/j/l/,_/_/t/a/l/e/_/_/
talc,90.0,9e-05,t/&/lk,_/t/@/l/k/,_/_/t/a/l/c/_/_/
tall,29210.0,0.02921,t/O/l,_/t/a/l/_/,_/_/t/a/l/l/_/_/
talk,317807.0,0.317807,t/O/k,_/t/a/k/_/,_/_/t/a/l/k/_/_/
shield,12044.0,0.012044,/S/i/ld,_/S/i/l/d/,_/s/h/i/e/l/d/_/
pitch,21643.0,0.021643,p/I/tS/,_/p/I/C/_/,_/_/p/i/t/c/h/_/
rock,59503.0,0.059503,r/A/k,_/r/a/k/_/,_/_/r/o/c/k/_/_/
trope,892.0,0.000892,tr/oU/p,t/r/o/p/_/,_/t/r/o/p/e/_/_/
pock,333.0,0.000333,p/A/k,_/p/a/k/_/,_/_/p/o/c/k/_/_/
dutch,7752.0,0.007752,d/@/tS/,_/d/^/C/_/,_/_/d/u/t/c/h/_/
goth,185.0,0.000185,g/A/T/,_/g/a/T/_/,_/_/g/o/t/h/_/_/
smudge,1363.0,0.001363,sm/@/dZ/,s/m/^/J/_/,_/s/m/u/d/g/e/_/
cough,7230.0,0.00723,k/O/f,_/k/a/f/_/,_/_/c/o/u/g/h/_/
orb,607.0,0.000607,/O/rb,_/_/a/r/b/,_/_/_/o/r/b/_/_/
thing,466569.0,0.466569,/T/I/N/,_/T/I/G/_/,_/t/h/i/n/g/_/_/
thine,255.0,0.000255,/D/aI/n,_/D/a/j/n/,_/t/h/i/n/e/_/_/
think,873228.0,0.873228,/T/I/N/k,_/T/I/G/k/,_/t/h/i/n/k/_/_/
cheese,22132.0,0.022132,/tS/i/z,_/C/i/z/_/,_/c/h/e/e/s/e/_/
crib,2240.0,0.00224,kr/I/b,k/r/I/b/_/,_/c/r/i/b/_/_/_/
crit,173.0,0.000173,kr/i/t,k/r/i/t/_/,_/c/r/i/t/_/_/_/
eyed,308.0,0.000308,/aI/d,_/_/a/j/d/,_/_/_/e/y/e/d/_/
butt,7334.0,0.007334,b/@/t,_/b/^/t/_/,_/_/b/u/t/t/_/_/
cleanse,1152.0,0.001152,kl/E/nz,k/l/E/n/z/,_/c/l/e/a/n/s/e/
wretch,275.0,0.000275,r/E/t/tS/,_/r/E/t/C/,_/w/r/e/t/c/h/_/
shop,37775.0,0.037775,/S/A/p,_/S/a/p/_/,_/s/h/o/p/_/_/_/
shot,42730.0,0.04273,/S/A/t,_/S/a/t/_/,_/s/h/o/t/_/_/_/
show,344390.0,0.34439,/S/oU/,_/S/o/_/_/,_/s/h/o/w/_/_/_/
corned,316.0,0.000316,k/O/rnd,_/k/a/r/n/,_/_/c/o/r/n/e/d/
shod,20.0,2e-05,/S/A/d,_/S/a/d/_/,_/s/h/o/d/_/_/_/
shoe,31769.0,0.031769,/S/u/,_/S/u/_/_/,_/s/h/o/e/_/_/_/
shoo,680.0,0.00068,/S/u/,_/S/u/_/_/,_/s/h/o/o/_/_/_/
fend,2026.0,0.002026,f/E/nd,_/f/E/n/d/,_/_/f/e/n/d/_/_/
dice,4935.0,0.004935,d/aI/s,_/d/a/j/s/,_/_/d/i/c/e/_/_/
plume,2050.0,0.00205,pl/u/m,p/l/u/m/_/,_/p/l/u/m/e/_/_/
dick,1332.0,0.001332,d/I/k,_/d/I/k/_/,_/_/d/i/c/k/_/_/
plumb,674.0,0.000674,pl/@/m,p/l/^/m/_/,_/p/l/u/m/b/_/_/
dull,6498.0,0.006498,d/@/l,_/d/^/l/_/,_/_/d/u/l/l/_/_/
plump,2437.0,0.002437,pl/@/mp,p/l/^/m/p/,_/p/l/u/m/p/_/_/
wheeze,1342.0,0.001342,w/i/z,_/w/i/z/_/,_/w/h/e/e/z/e/_/
slain,578.0,0.000578,sl/eI/n,s/l/e/j/n/,_/s/l/a/i/n/_/_/
eave,726.0,0.000726,/i/v,_/_/i/v/_/,_/_/_/e/a/v/e/_/
speech,43664.0,0.043664,sp/i/tS/,s/p/i/C/_/,_/s/p/e/e/c/h/_/
weave,6189.0,0.006189,w/i/v,_/w/i/v/_/,_/_/w/e/a/v/e/_/
solve,21333.0,0.021333,s/A/lv,_/s/a/l/v/,_/_/s/o/l/v/e/_/
pile,18707.0,0.018707,p/aI/l,_/p/a/j/l/,_/_/p/i/l/e/_/_/
pill,10100.0,0.0101,p/I/l,_/p/I/l/_/,_/_/p/i/l/l/_/_/
grip,14408.0,0.014408,gr/I/p,g/r/I/p/_/,_/g/r/i/p/_/_/_/
grit,3186.0,0.003186,gr/I/t,g/r/I/t/_/,_/g/r/i/t/_/_/_/
grid,5059.0,0.005059,gr/I/d,g/r/I/d/_/,_/g/r/i/d/_/_/_/
grim,4976.0,0.004976,gr/I/m,g/r/I/m/_/,_/g/r/i/m/_/_/_/
grin,16110.0,0.01611,gr/I/n,g/r/I/n/_/,_/g/r/i/n/_/_/_/
smear,3528.0,0.003528,sm/i/r,s/m/i/r/_/,_/s/m/e/a/r/_/_/
fringe,4191.0,0.004191,fr/I/n/dZ/,f/r/I/n/J/,_/f/r/i/n/g/e/_/
mixed,7326.0,0.007326,m/I/kst,_/m/I/k/s/,_/_/m/i/x/e/d/_/
lint,417.0,0.000417,l/I/nt,_/l/I/n/t/,_/_/l/i/n/t/_/_/
deer,13545.0,0.013545,d/i/r,_/d/i/r/_/,_/_/d/e/e/r/_/_/
deep,75128.0,0.075128,d/i/p,_/d/i/p/_/,_/_/d/e/e/p/_/_/
deem,6556.0,0.006556,d/i/m,_/d/i/m/_/,_/_/d/e/e/m/_/_/
file,44820.0,0.04482,f/aI/l,_/f/a/j/l/,_/_/f/i/l/e/_/_/
deed,4430.0,0.00443,d/i/d,_/d/i/d/_/,_/_/d/e/e/d/_/_/
film,77865.0,0.077865,f/I/lm,_/f/I/l/m/,_/_/f/i/l/m/_/_/
twerp,65.0,6.5e-05,tw/@/rp,t/w/^/r/p/,_/t/w/e/r/p/_/_/
prise,61.0,6.1e-05,pr/aI/z,p/r/a/j/z/,_/p/r/i/s/e/_/_/
sneeze,1566.0,0.001566,sn/i/z,s/n/i/z/_/,_/s/n/e/e/z/e/_/
vile,951.0,0.000951,v/aI/l,_/v/a/j/l/,_/_/v/i/l/e/_/_/
sunk,106.0,0.000106,s/@/N/k,_/s/^/G/k/,_/_/s/u/n/k/_/_/
zing,297.0,0.000297,z/I/N/,_/z/I/G/_/,_/_/z/i/n/g/_/_/
zinc,1592.0,0.001592,z/I/N/k,_/z/I/G/k/,_/_/z/i/n/c/_/_/
sung,32.0,3.2e-05,s/U/N/,_/s/U/G/_/,_/_/s/u/n/g/_/_/
slunk,21.0,2.1e-05,sl/@/N/k,s/l/^/G/k/,_/s/l/u/n/k/_/_/
bleach,1671.0,0.001671,bl/i/tS/,b/l/i/C/_/,_/b/l/e/a/c/h/_/
eye,197969.0,0.197969,/aI/,_/_/a/j/_/,_/_/_/e/y/e/_/_/
shack,3081.0,0.003081,/S/&/k,_/S/@/k/_/,_/s/h/a/c/k/_/_/
two,584813.0,0.584813,t/u/,_/t/u/_/_/,_/t/w/o/_/_/_/_/
raft,3090.0,0.00309,r/&/ft,_/r/@/f/t/,_/_/r/a/f/t/_/_/
sleuth,403.0,0.000403,sl/u/T/,s/l/u/T/_/,_/s/l/e/u/t/h/_/
sphere,6482.0,0.006482,sf/i/r,s/f/i/r/_/,s/p/h/e/r/e/_/_/
chute,1770.0,0.00177,/S/u/t,_/S/u/t/_/,_/c/h/u/t/e/_/_/
winged,1024.0,0.001024,w/I/N/d,_/w/I/G/d/,_/_/w/i/n/g/e/d/
drake,1713.0,0.001713,dr/eI/k,d/r/e/j/k/,_/d/r/a/k/e/_/_/
harm,15629.0,0.015629,h/A/rm,_/h/a/r/m/,_/_/h/a/r/m/_/_/
hark,422.0,0.000422,h/A/rk,_/h/a/r/k/,_/_/h/a/r/k/_/_/
fish,52633.0,0.052633,f/I/S/,_/f/I/S/_/,_/_/f/i/s/h/_/_/
hard,159071.0,0.159071,h/A/rd,_/h/a/r/d/,_/_/h/a/r/d/_/_/
fist,8991.0,0.008991,f/I/st,_/f/I/s/t/,_/_/f/i/s/t/_/_/
harp,1513.0,0.001513,h/A/rp,_/h/a/r/p/,_/_/h/a/r/p/_/_/
print,28090.0,0.02809,pr/I/nt,p/r/I/n/t/,_/p/r/i/n/t/_/_/
dong,60.0,6e-05,d/A/N/,_/d/a/G/_/,_/_/d/o/n/g/_/_/
least,147153.0,0.147153,l/i/st,_/l/i/s/t/,_/_/l/e/a/s/t/_/
leash,1636.0,0.001636,l/i/S/,_/l/i/S/_/,_/_/l/e/a/s/h/_/
lease,7083.0,0.007083,l/i/s,_/l/i/s/_/,_/_/l/e/a/s/e/_/
pare,986.0,0.000986,p/(@)/r,_/p/E/r/_/,_/_/p/a/r/e/_/_/
park,92239.0,0.092239,p/A/rk,_/p/a/r/k/,_/_/p/a/r/k/_/_/
part,269507.0,0.269507,p/A/rt,_/p/a/r/t/,_/_/p/a/r/t/_/_/
most,503501.0,0.503501,m/oU/st,_/m/o/s/t/,_/_/m/o/s/t/_/_/
moss,1939.0,0.001939,m/O/s,_/m/a/s/_/,_/_/m/o/s/s/_/_/
fiend,432.0,0.000432,f/i/nd,_/f/i/n/d/,_/_/f/i/e/n/d/_/
silt,875.0,0.000875,s/I/lt,_/s/I/l/t/,_/_/s/i/l/t/_/_/
theft,5183.0,0.005183,/T/E/ft,_/T/E/f/t/,_/t/h/e/f/t/_/_/
silk,8297.0,0.008297,s/I/lk,_/s/I/l/k/,_/_/s/i/l/k/_/_/
sill,1223.0,0.001223,s/I/l,_/s/I/l/_/,_/_/s/i/l/l/_/_/
huff,994.0,0.000994,h/@/f,_/h/^/f/_/,_/_/h/u/f/f/_/_/
fledged,52.0,5.2e-05,fl/E/dZ/d,f/l/E/J/d/,_/f/l/e/d/g/e/d/
fang,1784.0,0.001784,f/&/N/,_/f/@/G/_/,_/_/f/a/n/g/_/_/
vent,4167.0,0.004167,v/E/nt,_/v/E/n/t/,_/_/v/e/n/t/_/_/
stoat,45.0,4.5e-05,st/oU/t,s/t/o/t/_/,_/s/t/o/a/t/_/_/
gay,23656.0,0.023656,g/eI/,_/g/e/j/_/,_/_/g/a/y/_/_/_/
gat,40.0,4e-05,g/&/t,_/g/@/t/_/,_/_/g/a/t/_/_/_/
gas,45310.0,0.04531,g/&/s,_/g/@/s/_/,_/_/g/a/s/_/_/_/
gap,19136.0,0.019136,g/&/p,_/g/@/p/_/,_/_/g/a/p/_/_/_/
gam,114.0,0.000114,g/&/m,_/g/@/m/_/,_/_/g/a/m/_/_/_/
gal,2125.0,0.002125,g/&/l,_/g/@/l/_/,_/_/g/a/l/_/_/_/
vane,445.0,0.000445,v/eI/n,_/v/e/j/n/,_/_/v/a/n/e/_/_/
gag,2532.0,0.002532,g/&/g,_/g/@/g/_/,_/_/g/a/g/_/_/_/
gad,36.0,3.6e-05,g/&/d,_/g/@/d/_/,_/_/g/a/d/_/_/_/
gab,264.0,0.000264,g/&/b,_/g/@/b/_/,_/_/g/a/b/_/_/_/
swish,1097.0,0.001097,sw/I/S/,s/w/I/S/_/,_/s/w/i/s/h/_/_/
swiss,4575.0,0.004575,sw/I/s,s/w/I/s/_/,_/s/w/i/s/s/_/_/
wage,18112.0,0.018112,w/eI/dZ/,_/w/e/j/J/,_/_/w/a/g/e/_/_/
groats,20.0,2e-05,gr/oU/ts,g/r/o/t/s/,_/g/r/o/a/t/s/_/
flue,306.0,0.000306,fl/u/,f/l/u/_/_/,_/f/l/u/e/_/_/_/
flux,1833.0,0.001833,fl/@/ks,f/l/^/k/s/,_/f/l/u/x/_/_/_/
pelt,1395.0,0.001395,p/E/lt,_/p/E/l/t/,_/_/p/e/l/t/_/_/
lard,569.0,0.000569,l/A/rd,_/l/a/r/d/,_/_/l/a/r/d/_/_/
lark,1007.0,0.001007,l/A/rk,_/l/a/r/k/,_/_/l/a/r/k/_/_/
ounce,7932.0,0.007932,/AU/ns,_/_/a/w/n/,_/_/_/o/u/n/c/e/
clack,526.0,0.000526,kl/&/k,k/l/@/k/_/,_/c/l/a/c/k/_/_/
gauss,52.0,5.2e-05,g/AU/s,_/g/a/w/s/,_/_/g/a/u/s/s/_/
rhyme,2421.0,0.002421,r/aI/m,_/r/a/j/m/,_/r/h/y/m/e/_/_/
veld,43.0,4.3e-05,v/E/lt,_/v/E/l/t/,_/_/v/e/l/d/_/_/
meet,142165.0,0.142165,m/i/t,_/m/i/t/_/,_/_/m/e/e/t/_/_/
cert,335.0,0.000335,s/@/rt,_/s/^/r/t/,_/_/c/e/r/t/_/_/
trait,9256.0,0.009256,tr/eI/t,t/r/e/j/t/,_/t/r/a/i/t/_/_/
trail,36127.0,0.036127,tr/eI/l,t/r/e/j/l/,_/t/r/a/i/l/_/_/
train,48318.0,0.048318,tr/eI/n,t/r/e/j/n/,_/t/r/a/i/n/_/_/
waltz,1464.0,0.001464,w/O/lts,_/w/a/l/t/,_/_/w/a/l/t/z/_/
lamb,4766.0,0.004766,l/&/m,_/l/@/m/_/,_/_/l/a/m/b/_/_/
lame,1872.0,0.001872,l/eI/m,_/l/e/j/m/,_/_/l/a/m/e/_/_/
lamp,8452.0,0.008452,l/&/mp,_/l/@/m/p/,_/_/l/a/m/p/_/_/
